image_id,age,gender,race,service_test
11307,60-69,Female,Black,False
11308,50-59,Male,Latino_Hispanic,True
11309,20-29,Female,Southeast Asian,True
11310,40-49,Female,Southeast Asian,True
11311,30-39,Female,White,False
11312,30-39,Female,Indian,False
11313,40-49,Male,East Asian,False
11314,50-59,Female,Black,False
11315,20-29,Female,East Asian,True
11316,50-59,Female,Black,False
11317,60-69,Male,Middle Eastern,False
11318,20-29,Female,Southeast Asian,True
11319,30-39,Female,East Asian,True
11320,20-29,Female,Latino_Hispanic,False
11321,60-69,Male,Latino_Hispanic,True
11322,3-9,Female,Black,False
11323,30-39,Male,White,False
11324,3-9,Male,East Asian,False
11325,20-29,Female,East Asian,False
11326,30-39,Female,White,False
11327,30-39,Female,Southeast Asian,False
11328,20-29,Male,Black,True
11329,10-19,Female,White,True
11330,more than 70,Male,Southeast Asian,True
11331,30-39,Male,Latino_Hispanic,False
11332,40-49,Male,White,False
11333,20-29,Male,White,False
11334,3-9,Female,Middle Eastern,True
11335,20-29,Male,White,False
11336,40-49,Male,Southeast Asian,False
11337,0-2,Male,Black,False
11338,20-29,Female,East Asian,False
11339,10-19,Male,Southeast Asian,True
11340,40-49,Male,White,False
11341,50-59,Male,Southeast Asian,True
11342,20-29,Female,Indian,True
11343,30-39,Male,Indian,False
11344,3-9,Male,Latino_Hispanic,False
11345,40-49,Male,Latino_Hispanic,False
11346,30-39,Male,Southeast Asian,False
11347,40-49,Male,Latino_Hispanic,False
11348,30-39,Male,Latino_Hispanic,False
11349,20-29,Female,Indian,True
11350,30-39,Male,White,False
11351,30-39,Female,White,False
11352,3-9,Male,Middle Eastern,True
11353,20-29,Female,Black,False
11354,40-49,Male,Black,False
11355,30-39,Female,East Asian,False
11356,30-39,Male,East Asian,True
11357,20-29,Female,Southeast Asian,True
11358,20-29,Female,White,False
11359,20-29,Female,Latino_Hispanic,True
11360,20-29,Male,Latino_Hispanic,False
11361,30-39,Female,Black,False
11362,3-9,Male,Indian,True
11363,30-39,Male,Latino_Hispanic,False
11364,10-19,Female,East Asian,False
11365,20-29,Female,Latino_Hispanic,False
11366,20-29,Female,White,False
11367,20-29,Female,Southeast Asian,False
11368,20-29,Male,Black,True
11369,10-19,Male,Latino_Hispanic,False
11370,3-9,Male,Southeast Asian,False
11371,20-29,Female,Latino_Hispanic,True
11372,20-29,Male,Latino_Hispanic,False
11373,30-39,Female,East Asian,False
11374,20-29,Female,East Asian,True
11375,30-39,Female,Middle Eastern,True
11376,60-69,Male,White,True
11377,20-29,Female,East Asian,True
11378,60-69,Male,Latino_Hispanic,True
11379,30-39,Female,Southeast Asian,False
11380,20-29,Female,Latino_Hispanic,False
11381,30-39,Male,Indian,False
11382,40-49,Female,Black,True
11383,20-29,Female,White,False
11384,30-39,Female,Latino_Hispanic,False
11385,20-29,Male,White,False
11386,0-2,Female,White,False
11387,50-59,Male,Middle Eastern,True
11388,30-39,Male,Black,True
11389,10-19,Female,East Asian,True
11390,20-29,Male,White,True
11391,10-19,Male,Black,True
11392,30-39,Male,Latino_Hispanic,True
11393,3-9,Female,Southeast Asian,False
11394,30-39,Female,Latino_Hispanic,False
11395,60-69,Male,Latino_Hispanic,True
11396,60-69,Female,Indian,False
11397,3-9,Female,Latino_Hispanic,True
11398,50-59,Female,White,True
11399,20-29,Male,Southeast Asian,True
11400,20-29,Male,Latino_Hispanic,True
11401,30-39,Male,White,True
11402,20-29,Male,Middle Eastern,True
11403,30-39,Male,Latino_Hispanic,False
11404,3-9,Male,Southeast Asian,True
11405,20-29,Male,Middle Eastern,False
11406,40-49,Female,Black,True
11407,30-39,Female,Southeast Asian,False
11408,20-29,Male,White,True
11409,20-29,Male,East Asian,True
11410,30-39,Male,East Asian,True
11411,3-9,Male,Latino_Hispanic,True
11412,30-39,Male,White,True
11413,50-59,Female,Latino_Hispanic,False
11414,0-2,Male,White,False
11415,40-49,Female,Southeast Asian,True
11416,3-9,Male,Southeast Asian,False
11417,50-59,Male,Latino_Hispanic,False
11418,30-39,Male,East Asian,False
11419,20-29,Male,East Asian,True
11420,30-39,Male,East Asian,True
11421,20-29,Female,Southeast Asian,True
11422,20-29,Female,Southeast Asian,True
11423,30-39,Male,Black,False
11424,20-29,Female,Latino_Hispanic,True
11425,20-29,Female,Southeast Asian,True
11426,30-39,Male,White,False
11427,40-49,Male,Indian,False
11428,20-29,Female,Indian,True
11429,30-39,Female,White,False
11430,20-29,Male,Indian,True
11431,3-9,Female,Indian,False
11432,50-59,Male,Black,False
11433,50-59,Male,Middle Eastern,False
11434,30-39,Male,Middle Eastern,False
11435,3-9,Female,Black,True
11436,3-9,Female,Black,False
11437,40-49,Female,Black,False
11438,20-29,Female,Indian,False
11439,30-39,Male,White,True
11440,20-29,Male,Southeast Asian,True
11441,3-9,Male,Indian,True
11442,20-29,Female,Latino_Hispanic,False
11443,40-49,Male,East Asian,True
11444,30-39,Female,East Asian,False
11445,40-49,Male,Southeast Asian,False
11446,40-49,Female,White,False
11447,3-9,Female,East Asian,False
11448,20-29,Male,East Asian,False
11449,30-39,Female,Latino_Hispanic,True
11450,20-29,Female,Southeast Asian,True
11451,60-69,Male,East Asian,False
11452,10-19,Male,Black,False
11453,60-69,Male,Middle Eastern,False
11454,10-19,Female,Black,False
11455,50-59,Female,Southeast Asian,True
11456,10-19,Male,East Asian,True
11457,3-9,Male,Southeast Asian,False
11458,20-29,Female,Black,True
11459,40-49,Male,Southeast Asian,True
11460,3-9,Female,East Asian,True
11461,20-29,Male,East Asian,False
11462,50-59,Male,Middle Eastern,False
11463,20-29,Male,East Asian,True
11464,30-39,Male,Middle Eastern,False
11465,0-2,Male,Southeast Asian,False
11466,3-9,Male,Black,False
11467,0-2,Male,East Asian,False
11468,50-59,Female,Indian,True
11469,30-39,Female,East Asian,True
11470,20-29,Male,East Asian,False
11471,20-29,Male,White,False
11472,20-29,Male,Indian,False
11473,30-39,Female,White,False
11474,40-49,Male,East Asian,False
11475,10-19,Female,Latino_Hispanic,True
11476,3-9,Male,Indian,True
11477,3-9,Male,Southeast Asian,False
11478,30-39,Male,Middle Eastern,True
11479,40-49,Female,Middle Eastern,True
11480,3-9,Female,Black,False
11481,3-9,Male,East Asian,False
11482,40-49,Female,White,True
11483,30-39,Male,Black,False
11484,0-2,Female,White,True
11485,10-19,Female,Indian,False
11486,20-29,Female,Indian,True
11487,3-9,Male,East Asian,False
11488,60-69,Male,Middle Eastern,False
11489,30-39,Female,Black,True
11490,20-29,Female,Latino_Hispanic,False
11491,30-39,Female,Middle Eastern,True
11492,30-39,Male,Indian,True
11493,20-29,Male,Black,True
11494,50-59,Male,Indian,False
11495,20-29,Female,Indian,True
11496,30-39,Male,Black,False
11497,3-9,Male,Latino_Hispanic,True
11498,3-9,Female,East Asian,False
11499,3-9,Male,Middle Eastern,True
11500,20-29,Female,White,False
11501,30-39,Male,Middle Eastern,True
11502,0-2,Male,White,False
11503,20-29,Male,Indian,False
11504,40-49,Male,Latino_Hispanic,False
11505,3-9,Female,Indian,False
11506,3-9,Male,East Asian,True
11507,40-49,Male,Indian,True
11508,30-39,Male,Indian,False
11509,3-9,Female,Middle Eastern,True
11510,30-39,Female,Latino_Hispanic,True
11511,50-59,Male,Middle Eastern,True
11512,40-49,Female,Black,False
11513,30-39,Male,Black,True
11514,20-29,Female,Latino_Hispanic,False
11515,30-39,Male,Latino_Hispanic,True
11516,10-19,Female,White,True
11517,20-29,Male,Middle Eastern,True
11518,20-29,Male,White,False
11519,20-29,Male,White,True
11520,3-9,Male,Black,True
11521,30-39,Male,White,True
11522,10-19,Male,Black,False
11523,40-49,Female,White,True
11524,10-19,Male,Latino_Hispanic,True
11525,30-39,Female,Indian,False
11526,10-19,Male,Latino_Hispanic,False
11527,30-39,Female,East Asian,False
11528,30-39,Male,Southeast Asian,False
11529,10-19,Male,White,True
11530,30-39,Male,Southeast Asian,True
11531,20-29,Female,East Asian,False
11532,30-39,Male,Latino_Hispanic,False
11533,20-29,Male,White,False
11534,20-29,Female,Southeast Asian,False
11535,30-39,Male,Southeast Asian,False
11536,60-69,Female,Latino_Hispanic,False
11537,30-39,Male,White,False
11538,30-39,Male,Indian,False
11539,30-39,Male,Latino_Hispanic,False
11540,60-69,Female,White,True
11541,30-39,Male,East Asian,True
11542,60-69,Male,Middle Eastern,False
11543,60-69,Male,Southeast Asian,True
11544,40-49,Female,Latino_Hispanic,False
11545,20-29,Female,Latino_Hispanic,True
11546,3-9,Male,East Asian,True
11547,10-19,Female,Latino_Hispanic,False
11548,30-39,Male,East Asian,False
11549,40-49,Male,Black,False
11550,3-9,Male,Black,True
11551,20-29,Female,Indian,True
11552,60-69,Female,Middle Eastern,True
11553,10-19,Male,Southeast Asian,True
11554,10-19,Female,Indian,False
11555,20-29,Male,Southeast Asian,True
11556,20-29,Male,Southeast Asian,True
11557,3-9,Female,Indian,False
11558,30-39,Female,White,False
11559,20-29,Male,Middle Eastern,True
11560,40-49,Male,East Asian,False
11561,30-39,Male,Middle Eastern,False
11562,30-39,Female,Latino_Hispanic,True
11563,20-29,Female,Indian,True
11564,40-49,Male,East Asian,False
11565,30-39,Female,Latino_Hispanic,False
11566,20-29,Male,East Asian,True
11567,20-29,Male,Latino_Hispanic,False
11568,20-29,Male,Indian,True
11569,10-19,Female,Black,False
11570,40-49,Male,Indian,True
11571,30-39,Male,Middle Eastern,False
11572,20-29,Female,White,True
11573,40-49,Male,Latino_Hispanic,False
11574,20-29,Female,White,True
11575,3-9,Female,Black,False
11576,3-9,Male,Southeast Asian,False
11577,60-69,Male,White,False
11578,50-59,Female,Indian,False
11579,30-39,Male,White,False
11580,30-39,Male,Black,True
11581,more than 70,Male,Indian,False
11582,10-19,Female,White,False
11583,30-39,Male,Middle Eastern,False
11584,20-29,Female,Indian,False
11585,20-29,Male,Middle Eastern,True
11586,20-29,Female,Indian,True
11587,20-29,Male,White,False
11588,20-29,Female,Black,False
11589,20-29,Female,Black,False
11590,20-29,Male,White,False
11591,50-59,Male,Indian,False
11592,30-39,Male,Indian,False
11593,20-29,Male,Latino_Hispanic,False
11594,20-29,Female,Southeast Asian,True
11595,20-29,Male,White,False
11596,40-49,Male,Middle Eastern,True
11597,50-59,Male,Indian,False
11598,30-39,Male,Middle Eastern,False
11599,40-49,Male,Black,False
11600,10-19,Male,Southeast Asian,False
11601,0-2,Male,Indian,False
11602,30-39,Male,Indian,False
11603,20-29,Male,Latino_Hispanic,False
11604,50-59,Male,Latino_Hispanic,False
11605,20-29,Male,Latino_Hispanic,False
11606,20-29,Female,Middle Eastern,True
11607,50-59,Male,Middle Eastern,False
11608,20-29,Female,Black,True
11609,30-39,Male,Southeast Asian,True
11610,20-29,Female,White,False
11611,10-19,Female,Black,False
11612,20-29,Male,Black,False
11613,40-49,Male,Black,True
11614,30-39,Female,Middle Eastern,True
11615,10-19,Male,Latino_Hispanic,False
11616,30-39,Male,White,False
11617,30-39,Male,Indian,False
11618,3-9,Female,East Asian,False
11619,30-39,Male,Southeast Asian,True
11620,0-2,Female,Latino_Hispanic,False
11621,3-9,Male,East Asian,False
11622,60-69,Male,Middle Eastern,True
11623,60-69,Male,Latino_Hispanic,True
11624,0-2,Male,East Asian,False
11625,20-29,Male,Middle Eastern,False
11626,3-9,Male,Black,False
11627,20-29,Male,Latino_Hispanic,False
11628,10-19,Male,Black,False
11629,30-39,Male,Southeast Asian,True
11630,30-39,Male,White,False
11631,40-49,Female,Black,False
11632,30-39,Male,Middle Eastern,False
11633,20-29,Male,White,False
11634,30-39,Male,Latino_Hispanic,False
11635,20-29,Male,East Asian,True
11636,20-29,Male,Southeast Asian,True
11637,30-39,Female,White,True
11638,30-39,Male,Indian,False
11639,20-29,Male,Middle Eastern,True
11640,3-9,Male,Southeast Asian,False
11641,20-29,Male,Middle Eastern,True
11642,40-49,Female,Indian,False
11643,20-29,Male,Southeast Asian,True
11644,40-49,Male,Middle Eastern,False
11645,20-29,Female,White,True
11646,3-9,Male,Indian,False
11647,3-9,Female,Southeast Asian,True
11648,20-29,Male,Black,False
11649,20-29,Female,White,False
11650,40-49,Female,White,True
11651,30-39,Female,Southeast Asian,True
11652,20-29,Male,East Asian,True
11653,20-29,Male,Indian,True
11654,50-59,Male,Latino_Hispanic,False
11655,40-49,Male,Black,False
11656,40-49,Female,Indian,True
11657,10-19,Female,White,False
11658,3-9,Female,Black,True
11659,40-49,Female,Black,False
11660,30-39,Female,Black,True
11661,20-29,Male,East Asian,True
11662,40-49,Male,Middle Eastern,False
11663,20-29,Male,White,True
11664,30-39,Female,Indian,True
11665,20-29,Female,White,False
11666,20-29,Female,White,False
11667,0-2,Female,White,False
11668,3-9,Male,White,False
11669,20-29,Male,Indian,True
11670,20-29,Female,East Asian,False
11671,40-49,Male,Middle Eastern,True
11672,30-39,Male,East Asian,True
11673,20-29,Male,White,False
11674,3-9,Male,Southeast Asian,False
11675,3-9,Male,East Asian,False
11676,20-29,Male,Black,True
11677,30-39,Female,Black,True
11678,30-39,Male,White,False
11679,20-29,Female,East Asian,False
11680,20-29,Female,East Asian,False
11681,3-9,Female,Middle Eastern,True
11682,30-39,Male,White,False
11683,3-9,Male,Black,True
11684,20-29,Male,Latino_Hispanic,True
11685,40-49,Female,White,True
11686,20-29,Female,Indian,True
11687,30-39,Female,White,True
11688,3-9,Male,Southeast Asian,False
11689,20-29,Female,White,False
11690,20-29,Female,East Asian,False
11691,60-69,Male,White,False
11692,20-29,Female,Southeast Asian,True
11693,30-39,Female,Black,False
11694,3-9,Female,Indian,False
11695,3-9,Male,Black,False
11696,10-19,Female,Black,False
11697,20-29,Male,Latino_Hispanic,True
11698,40-49,Male,Middle Eastern,False
11699,60-69,Male,Latino_Hispanic,False
11700,3-9,Female,Latino_Hispanic,False
11701,20-29,Male,East Asian,True
11702,3-9,Female,Indian,False
11703,20-29,Male,Black,False
11704,60-69,Male,Middle Eastern,False
11705,30-39,Male,Black,True
11706,0-2,Male,Latino_Hispanic,True
11707,20-29,Female,White,False
11708,60-69,Male,Latino_Hispanic,False
11709,50-59,Male,Middle Eastern,False
11710,60-69,Male,Middle Eastern,False
11711,20-29,Male,East Asian,True
11712,30-39,Female,Black,True
11713,50-59,Male,White,False
11714,60-69,Male,White,False
11715,20-29,Female,East Asian,False
11716,30-39,Male,Middle Eastern,False
11717,30-39,Male,White,True
11718,30-39,Male,Southeast Asian,True
11719,30-39,Male,Middle Eastern,False
11720,50-59,Male,Indian,True
11721,20-29,Male,White,True
11722,20-29,Female,White,False
11723,20-29,Male,East Asian,True
11724,30-39,Male,White,True
11725,20-29,Female,Indian,False
11726,3-9,Female,East Asian,False
11727,20-29,Female,Latino_Hispanic,True
11728,20-29,Female,East Asian,True
11729,60-69,Female,White,True
11730,40-49,Female,Black,False
11731,3-9,Male,Latino_Hispanic,False
11732,20-29,Female,White,False
11733,20-29,Female,Southeast Asian,True
11734,40-49,Female,Latino_Hispanic,True
11735,50-59,Male,Indian,False
11736,20-29,Female,Black,True
11737,3-9,Male,East Asian,False
11738,20-29,Female,East Asian,False
11739,3-9,Female,Black,False
11740,30-39,Male,Black,False
11741,3-9,Male,Black,False
11742,3-9,Male,East Asian,True
11743,3-9,Female,East Asian,True
11744,30-39,Male,Latino_Hispanic,False
11745,50-59,Male,Indian,True
11746,30-39,Female,Southeast Asian,True
11747,20-29,Female,Latino_Hispanic,False
11748,40-49,Male,Middle Eastern,False
11749,20-29,Female,East Asian,True
11750,40-49,Male,Indian,True
11751,10-19,Female,Black,False
11752,20-29,Male,Middle Eastern,True
11753,3-9,Male,Indian,True
11754,30-39,Male,Middle Eastern,False
11755,60-69,Female,Indian,True
11756,3-9,Male,Indian,False
11757,30-39,Female,Black,False
11758,20-29,Male,East Asian,True
11759,30-39,Female,East Asian,True
11760,50-59,Male,White,False
11761,40-49,Male,Middle Eastern,False
11762,3-9,Female,Latino_Hispanic,False
11763,10-19,Female,Latino_Hispanic,True
11764,40-49,Female,Latino_Hispanic,False
11765,3-9,Male,Middle Eastern,True
11766,20-29,Male,White,True
11767,20-29,Male,Latino_Hispanic,False
11768,20-29,Male,Black,True
11769,40-49,Male,Middle Eastern,False
11770,3-9,Male,White,True
11771,20-29,Female,Southeast Asian,False
11772,50-59,Male,Indian,False
11773,3-9,Male,Black,False
11774,10-19,Male,Middle Eastern,True
11775,20-29,Female,East Asian,False
11776,3-9,Female,Middle Eastern,True
11777,30-39,Male,Black,False
11778,20-29,Female,Southeast Asian,False
11779,30-39,Female,Black,False
11780,20-29,Female,Latino_Hispanic,False
11781,3-9,Female,Black,True
11782,50-59,Male,Indian,True
11783,10-19,Female,Latino_Hispanic,False
11784,20-29,Male,East Asian,False
11785,20-29,Female,East Asian,False
11786,40-49,Female,East Asian,True
11787,30-39,Female,Indian,True
11788,40-49,Male,Black,False
11789,20-29,Female,Indian,True
11790,3-9,Female,Black,True
11791,10-19,Male,Latino_Hispanic,False
11792,3-9,Female,Black,False
11793,20-29,Female,Middle Eastern,True
11794,10-19,Female,Black,False
11795,20-29,Female,Middle Eastern,True
11796,50-59,Male,Latino_Hispanic,False
11797,30-39,Male,White,True
11798,10-19,Male,Southeast Asian,False
11799,30-39,Male,Latino_Hispanic,False
11800,40-49,Female,Southeast Asian,True
11801,20-29,Male,White,False
11802,10-19,Male,Indian,True
11803,20-29,Male,East Asian,False
11804,40-49,Male,Middle Eastern,False
11805,50-59,Male,Middle Eastern,False
11806,10-19,Male,Indian,False
11807,20-29,Female,East Asian,True
11808,3-9,Female,White,True
11809,10-19,Female,Indian,False
11810,more than 70,Female,East Asian,True
11811,30-39,Male,Black,True
11812,30-39,Male,Southeast Asian,True
11813,50-59,Female,Black,True
11814,20-29,Female,Southeast Asian,False
11815,40-49,Male,White,True
11816,50-59,Male,Indian,False
11817,3-9,Male,White,False
11818,20-29,Female,Middle Eastern,True
11819,60-69,Male,White,False
11820,3-9,Male,Middle Eastern,False
11821,20-29,Female,Latino_Hispanic,False
11822,20-29,Female,Southeast Asian,True
11823,30-39,Female,White,False
11824,40-49,Male,Middle Eastern,False
11825,20-29,Female,Middle Eastern,True
11826,30-39,Female,Latino_Hispanic,False
11827,0-2,Male,White,False
11828,20-29,Female,Black,False
11829,40-49,Male,Middle Eastern,False
11830,50-59,Male,Middle Eastern,False
11831,30-39,Male,Southeast Asian,False
11832,10-19,Male,White,True
11833,20-29,Female,Latino_Hispanic,False
11834,20-29,Male,White,False
11835,10-19,Male,Indian,False
11836,20-29,Female,White,True
11837,30-39,Female,Latino_Hispanic,True
11838,50-59,Male,Latino_Hispanic,False
11839,more than 70,Female,White,True
11840,30-39,Male,Middle Eastern,True
11841,40-49,Female,East Asian,False
11842,20-29,Male,White,False
11843,10-19,Male,White,False
11844,10-19,Male,East Asian,True
11845,50-59,Male,Indian,False
11846,3-9,Female,Southeast Asian,True
11847,10-19,Female,Black,False
11848,10-19,Female,White,False
11849,20-29,Male,White,True
11850,30-39,Female,Middle Eastern,True
11851,40-49,Male,Indian,False
11852,10-19,Male,Indian,True
11853,10-19,Male,Southeast Asian,True
11854,20-29,Female,Latino_Hispanic,False
11855,40-49,Male,Latino_Hispanic,True
11856,30-39,Female,Black,False
11857,3-9,Male,Southeast Asian,False
11858,20-29,Male,White,True
11859,20-29,Male,Black,True
11860,20-29,Male,Latino_Hispanic,True
11861,30-39,Female,White,False
11862,30-39,Male,Indian,True
11863,30-39,Female,Southeast Asian,False
11864,20-29,Female,Indian,True
11865,20-29,Female,Black,False
11866,40-49,Female,Latino_Hispanic,False
11867,20-29,Female,Southeast Asian,False
11868,10-19,Female,East Asian,False
11869,0-2,Female,Black,True
11870,10-19,Female,East Asian,False
11871,50-59,Female,Indian,False
11872,30-39,Male,East Asian,True
11873,40-49,Male,Latino_Hispanic,True
11874,3-9,Female,Southeast Asian,False
11875,30-39,Female,White,False
11876,40-49,Female,Black,True
11877,10-19,Female,Indian,False
11878,30-39,Male,White,True
11879,30-39,Female,Indian,False
11880,40-49,Female,Latino_Hispanic,False
11881,20-29,Male,Middle Eastern,True
11882,3-9,Female,East Asian,True
11883,20-29,Male,East Asian,True
11884,20-29,Male,East Asian,True
11885,30-39,Male,Middle Eastern,True
11886,40-49,Male,Southeast Asian,False
11887,10-19,Male,White,True
11888,more than 70,Male,Middle Eastern,False
11889,30-39,Male,Indian,False
11890,40-49,Female,White,False
11891,40-49,Female,Indian,False
11892,30-39,Male,East Asian,False
11893,3-9,Female,Latino_Hispanic,False
11894,3-9,Male,Black,False
11895,20-29,Male,Middle Eastern,True
11896,20-29,Female,Southeast Asian,True
11897,50-59,Male,White,False
11898,30-39,Male,Indian,False
11899,50-59,Male,White,False
11900,30-39,Male,Latino_Hispanic,False
11901,3-9,Male,Black,False
11902,40-49,Female,Southeast Asian,True
11903,10-19,Female,Latino_Hispanic,False
11904,50-59,Female,Latino_Hispanic,False
11905,20-29,Male,Middle Eastern,True
11906,50-59,Male,White,False
11907,50-59,Male,White,False
11908,20-29,Female,Black,True
11909,3-9,Female,Indian,True
11910,30-39,Male,Indian,False
11911,20-29,Male,White,True
11912,20-29,Male,Middle Eastern,True
11913,20-29,Male,Southeast Asian,True
11914,50-59,Male,White,True
11915,50-59,Male,Indian,False
11916,10-19,Male,Indian,False
11917,3-9,Male,Indian,True
11918,20-29,Female,East Asian,True
11919,40-49,Male,Indian,False
11920,10-19,Male,Black,False
11921,30-39,Male,Latino_Hispanic,False
11922,20-29,Male,White,True
11923,30-39,Female,White,False
11924,20-29,Female,East Asian,False
11925,40-49,Female,Indian,True
11926,20-29,Female,White,True
11927,10-19,Female,Latino_Hispanic,False
11928,60-69,Male,Middle Eastern,False
11929,40-49,Male,Black,False
11930,30-39,Male,Indian,False
11931,40-49,Female,East Asian,True
11932,40-49,Female,East Asian,True
11933,20-29,Male,Latino_Hispanic,False
11934,60-69,Male,Indian,True
11935,3-9,Female,Southeast Asian,True
11936,20-29,Female,Southeast Asian,False
11937,20-29,Male,White,True
11938,40-49,Female,White,False
11939,30-39,Female,Latino_Hispanic,False
11940,20-29,Male,East Asian,True
11941,50-59,Male,White,False
11942,30-39,Female,Southeast Asian,False
11943,10-19,Male,Black,False
11944,40-49,Male,Latino_Hispanic,False
11945,20-29,Female,White,False
11946,20-29,Female,Southeast Asian,False
11947,20-29,Female,Middle Eastern,True
11948,10-19,Female,Latino_Hispanic,True
11949,30-39,Male,Middle Eastern,False
11950,3-9,Female,Black,False
11951,20-29,Female,East Asian,False
11952,20-29,Female,Black,True
11953,20-29,Male,Middle Eastern,True
11954,20-29,Female,White,True
11955,30-39,Female,East Asian,False
11956,20-29,Female,Indian,True
11957,30-39,Male,White,True
11958,50-59,Male,East Asian,True
11959,3-9,Male,Indian,False
11960,40-49,Male,Southeast Asian,False
11961,50-59,Male,Middle Eastern,False
11962,50-59,Male,White,False
11963,10-19,Female,Latino_Hispanic,True
11964,30-39,Female,East Asian,True
11965,10-19,Female,White,False
11966,40-49,Female,White,False
11967,3-9,Male,Middle Eastern,False
11968,more than 70,Female,White,False
11969,20-29,Male,Latino_Hispanic,True
11970,20-29,Female,Indian,False
11971,3-9,Female,Southeast Asian,True
11972,3-9,Male,Indian,False
11973,20-29,Female,Black,False
11974,60-69,Female,Black,False
11975,20-29,Male,Southeast Asian,True
11976,20-29,Female,Black,False
11977,40-49,Female,East Asian,True
11978,3-9,Female,East Asian,True
11979,3-9,Male,Southeast Asian,False
11980,30-39,Female,East Asian,False
11981,20-29,Male,Southeast Asian,False
11982,20-29,Female,East Asian,False
11983,20-29,Female,East Asian,False
11984,20-29,Female,Latino_Hispanic,False
11985,40-49,Male,White,True
11986,20-29,Female,White,False
11987,20-29,Female,Black,False
11988,20-29,Male,White,False
11989,30-39,Male,Black,False
11990,30-39,Male,Black,False
11991,30-39,Female,Southeast Asian,True
11992,30-39,Male,Middle Eastern,False
11993,30-39,Female,Latino_Hispanic,False
11994,10-19,Male,Middle Eastern,True
11995,50-59,Male,White,False
11996,3-9,Female,Southeast Asian,False
11997,20-29,Male,Indian,True
11998,30-39,Male,Middle Eastern,False
11999,30-39,Male,Southeast Asian,True
12000,20-29,Female,East Asian,True
12001,10-19,Female,Southeast Asian,True
12002,30-39,Male,Middle Eastern,True
12003,30-39,Female,Indian,False
12004,20-29,Female,Latino_Hispanic,False
12005,10-19,Female,East Asian,False
12006,30-39,Female,Black,False
12007,30-39,Female,East Asian,True
12008,20-29,Male,Southeast Asian,True
12009,20-29,Female,White,False
12010,20-29,Female,White,True
12011,40-49,Female,Black,True
12012,3-9,Male,Latino_Hispanic,True
12013,10-19,Female,Latino_Hispanic,True
12014,30-39,Female,White,False
12015,20-29,Female,Black,True
12016,3-9,Male,Indian,False
12017,30-39,Female,Indian,False
12018,20-29,Female,Black,False
12019,20-29,Male,White,False
12020,30-39,Male,White,False
12021,40-49,Female,Indian,False
12022,60-69,Male,White,True
12023,3-9,Male,Black,False
12024,30-39,Male,Middle Eastern,True
12025,30-39,Male,Middle Eastern,False
12026,40-49,Male,East Asian,False
12027,20-29,Female,East Asian,False
12028,40-49,Female,Black,False
12029,3-9,Male,Latino_Hispanic,False
12030,10-19,Female,White,True
12031,10-19,Female,Middle Eastern,True
12032,30-39,Female,Black,False
12033,30-39,Male,White,False
12034,10-19,Female,Indian,True
12035,20-29,Male,White,True
12036,20-29,Female,East Asian,False
12037,20-29,Male,White,True
12038,30-39,Male,White,False
12039,40-49,Male,White,False
12040,30-39,Female,White,True
12041,20-29,Female,White,False
12042,50-59,Male,Latino_Hispanic,True
12043,50-59,Female,Indian,False
12044,30-39,Male,Latino_Hispanic,True
12045,more than 70,Female,Black,False
12046,30-39,Male,Black,False
12047,20-29,Male,Middle Eastern,True
12048,30-39,Female,Black,False
12049,30-39,Female,Indian,True
12050,more than 70,Male,Southeast Asian,True
12051,40-49,Female,Latino_Hispanic,False
12052,60-69,Female,Latino_Hispanic,True
12053,30-39,Male,White,False
12054,20-29,Female,White,True
12055,20-29,Female,Black,False
12056,30-39,Male,Latino_Hispanic,True
12057,30-39,Female,Black,False
12058,3-9,Male,Indian,False
12059,30-39,Male,White,False
12060,30-39,Male,Southeast Asian,True
12061,20-29,Female,Middle Eastern,True
12062,0-2,Female,White,False
12063,30-39,Male,White,False
12064,3-9,Female,Latino_Hispanic,False
12065,3-9,Male,East Asian,False
12066,more than 70,Male,Black,True
12067,20-29,Male,Indian,False
12068,40-49,Female,East Asian,True
12069,3-9,Female,Indian,True
12070,20-29,Female,East Asian,True
12071,10-19,Female,White,True
12072,40-49,Male,Middle Eastern,False
12073,30-39,Male,East Asian,False
12074,60-69,Male,White,False
12075,20-29,Female,Black,True
12076,40-49,Female,Southeast Asian,True
12077,20-29,Female,Middle Eastern,True
12078,20-29,Female,Southeast Asian,False
12079,30-39,Female,East Asian,True
12080,40-49,Female,Indian,False
12081,40-49,Male,Indian,False
12082,20-29,Female,White,True
12083,30-39,Male,Black,True
12084,30-39,Female,East Asian,True
12085,30-39,Female,Latino_Hispanic,False
12086,40-49,Male,Black,False
12087,20-29,Female,Southeast Asian,False
12088,20-29,Male,Latino_Hispanic,False
12089,3-9,Male,Black,False
12090,50-59,Male,Latino_Hispanic,False
12091,20-29,Female,Latino_Hispanic,False
12092,20-29,Female,East Asian,True
12093,20-29,Male,East Asian,False
12094,30-39,Female,White,False
12095,10-19,Female,Southeast Asian,False
12096,30-39,Female,Latino_Hispanic,True
12097,30-39,Female,Black,True
12098,40-49,Male,Middle Eastern,True
12099,20-29,Female,White,False
12100,30-39,Male,White,False
12101,20-29,Female,Indian,True
12102,30-39,Female,White,False
12103,3-9,Female,Black,False
12104,20-29,Female,East Asian,False
12105,20-29,Male,East Asian,False
12106,20-29,Female,White,False
12107,3-9,Female,Indian,True
12108,3-9,Male,Black,False
