image_id,model,age,age_confidence,gender,gender_confidence,race,race_confidence
10822,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10823,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
10824,Facellm,10-19,0.8,Female,0.8,Indian,0.8
10825,Facellm,10-19,0.9,Female,0.9,White,0.9
10826,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10827,Facellm,10-19,0.5,Female,0.5,Indian,0.5
10828,Facellm,30-39,0.9,Male,0.9,White,0.9
10829,Facellm,10-19,0.9,Male,0.9,Asian,0.9
1083,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10830,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10831,Facellm,10-19,0.9,Female,0.9,Asian,0.9
10832,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10833,Facellm,10-19,0.9,Female,0.9,Black,0.9
10834,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10835,Facellm,10-19,1.0,Female,0.0,Indian,1.0
10836,Facellm,30-39,0.8,Female,0.8,Black,0.8
10837,Facellm,60-69,1.0,Female,0.0,Black,1.0
10838,Facellm,10-19,0.5,Female,0.5,Black,0.5
10839,Facellm,10-19,1.0,Female,0.0,Indian,1.0
1084,Facellm,10-19,0.9,Male,0.9,Black,0.9
10840,Facellm,10-19,0.9,Male,0.9,Black,0.9
10841,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10842,Facellm,0-2,0.0,Female,0.0,Asian,0.0
10843,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
10844,Facellm,10-19,0.9,Female,0.9,White,0.9
10845,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
10846,Facellm,30-39,0.9,Male,0.9,Indian,0.9
10847,Facellm,30-39,0.8,Female,0.8,Indian,0.8
10848,Facellm,10-19,0.9,Male,0.9,White,0.9
10849,Facellm,10-19,0.9,Male,0.9,Asian,0.9
1085,Facellm,10-19,0.9,Female,0.9,Black,0.9
10850,Facellm,10-19,0.9,Female,0.9,White,0.9
10851,Facellm,30-39,0.8,Female,0.8,Black,0.8
10852,Facellm,10-19,0.9,Male,0.9,White,0.9
10853,Facellm,30-39,0.8,Male,0.8,Black,0.8
10854,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10855,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10856,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10857,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10858,Facellm,10-19,0.8,Female,0.8,Indian,0.8
10859,Facellm,30-39,0.8,Female,0.8,Indian,0.8
1086,Facellm,30-39,0.9,Male,0.9,White,0.9
10860,Facellm,10-19,0.9,Female,0.9,White,0.9
10861,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10862,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10863,Facellm,30-39,0.9,Female,0.9,White,0.9
10864,Facellm,10-19,0.5,Female,0.5,Black,0.5
10865,Facellm,30-39,0.9,Male,0.9,White,0.9
10866,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10867,Facellm,10-19,0.9,Male,0.9,Asian,0.9
10868,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10869,Facellm,30-39,0.9,Male,0.9,White,0.9
1087,Facellm,30-39,0.9,Male,0.9,White,0.9
10870,Facellm,30-39,0.9,Male,0.9,Asian,0.9
10871,Facellm,10-19,0.9,Female,0.9,White,0.9
10872,Facellm,30-39,0.9,Male,0.9,White,0.9
10873,Facellm,30-39,0.9,Male,0.9,Asian,0.9
10874,Facellm,30-39,0.9,Male,0.9,White,0.9
10875,Facellm,30-39,0.9,Male,0.9,White,0.9
10876,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10877,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10878,Facellm,30-39,0.8,Female,0.8,Black,0.8
10879,Facellm,10-19,0.9,Male,0.9,White,0.9
1088,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10880,Facellm,10-19,0.9,Female,0.9,White,0.9
10881,Facellm,10-19,0.9,Female,0.9,White,0.9
10882,Facellm,30-39,0.9,Male,0.9,White,0.9
10883,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10884,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10885,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
10886,Facellm,30-39,0.9,Male,0.9,White,0.9
10887,Facellm,10-19,0.9,Male,0.9,White,0.9
10888,Facellm,30-39,0.8,Female,0.8,Indian,0.8
10889,Facellm,30-39,0.9,Male,0.9,White,0.9
1089,Facellm,10-19,0.9,Female,0.9,White,0.9
10890,Facellm,30-39,0.9,Male,0.9,White,0.9
10891,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
10892,Facellm,10-19,0.5,Female,0.5,Black,0.5
10893,Facellm,10-19,0.9,Male,0.9,White,0.9
10894,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10895,Facellm,30-39,0.8,Female,0.8,Black,0.8
10896,Facellm,30-39,0.8,Female,0.8,Indian,0.8
10897,Facellm,10-19,0.5,Female,0.5,Asian,0.5
10898,Facellm,10-19,0.9,Female,0.9,White,0.9
10899,Facellm,10-19,0.9,Male,0.9,Indian,0.9
109,Facellm,10-19,0.9,Female,0.9,Indian,0.9
1090,Facellm,10-19,0.9,Female,0.9,Indian,0.9
10900,Facellm,70+,1.0,Female,0.0,Indian,1.0
10901,Facellm,30-39,0.8,Male,0.8,Black,0.8
10902,Facellm,10-19,0.5,Female,0.5,Asian,0.5
10903,Facellm,30-39,0.9,Male,0.9,White,0.9
10904,Facellm,10-19,0.9,Male,0.9,White,0.9
10905,Facellm,10-19,0.5,Female,0.5,Black,0.5
10906,Facellm,10-19,0.9,Female,0.9,Indian,0.9
10907,Facellm,30-39,0.8,Male,0.8,Indian,0.8
10908,Facellm,10-19,0.9,Female,0.9,White,0.9
10909,Facellm,30-39,0.8,Male,0.8,Asian,0.8
1091,Facellm,30-39,0.9,Male,0.9,White,0.9
10910,Facellm,30-39,0.9,Male,0.9,Black,0.9
10911,Facellm,30-39,0.9,Female,0.9,Indian,0.9
10912,Facellm,10-19,0.9,Female,0.9,White,0.9
10913,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10914,Facellm,10-19,1.0,Female,0.0,Indian,1.0
10915,Facellm,10-19,0.8,Female,0.8,Indian,0.8
10916,Facellm,0-2,0.8,Male,0.8,Asian,0.8
10917,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10918,Facellm,30-39,0.9,Male,0.9,White,0.9
10919,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1092,Facellm,10-19,0.9,Female,0.9,White,0.9
10920,Facellm,30-39,0.9,Male,0.9,Black,0.9
10921,Facellm,10-19,0.8,Female,0.8,Black,0.8
10922,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
10923,Facellm,30-39,0.9,Male,0.9,White,0.9
10924,Facellm,10-19,0.9,Male,0.9,Indian,0.9
10925,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10926,Facellm,10-19,0.8,Female,0.8,Indian,0.8
10927,Facellm,10-19,0.9,Female,0.9,Indian,0.9
10928,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10929,Facellm,10-19,0.9,Female,0.9,Indian,0.9
1093,Facellm,10-19,0.8,Female,0.8,Black,0.8
10930,Facellm,10-19,0.5,Female,0.5,Asian,0.5
10931,Facellm,10-19,1.0,Female,0.0,Indian,1.0
10932,Facellm,30-39,0.9,Female,0.9,White,0.9
10933,Facellm,30-39,0.8,Female,0.8,Black,0.8
10934,Facellm,10-19,0.8,Male,0.8,Asian,0.8
10935,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10936,Facellm,10-19,0.9,Female,0.9,Asian,0.9
10937,Facellm,30-39,0.8,Female,0.8,Indian,0.8
10938,Facellm,30-39,0.9,Male,0.9,Black,0.9
10939,Facellm,10-19,0.8,Female,0.8,White,0.8
1094,Facellm,10-19,0.8,Female,0.8,Black,0.8
10940,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10941,Facellm,10-19,0.9,Male,0.9,Black,0.9
10942,Facellm,10-19,0.9,Female,0.9,White,0.9
10943,Facellm,10-19,0.8,Female,0.8,Black,0.8
10944,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10945,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10946,Facellm,30-39,0.9,Male,0.9,White,0.9
10947,Facellm,30-39,0.9,Female,0.9,White,0.9
10948,Facellm,10-19,0.9,Male,0.9,Asian,0.9
1095,Facellm,10-19,1.0,Female,0.0,Indian,1.0
10950,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10951,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
10952,Facellm,10-19,0.9,Male,0.9,Asian,0.9
10953,Facellm,10-19,0.8,Male,0.8,Indian,0.8
10954,Facellm,10-19,0.8,Male,0.8,Asian,0.8
10955,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
10956,Facellm,30-39,0.9,Male,0.9,White,0.9
10957,Facellm,30-39,0.8,Female,0.8,Asian,0.8
10958,Facellm,0-2,0.8,Male,0.8,Asian,0.8
10959,Facellm,10-19,0.5,Female,0.5,Indian,0.5
1096,Facellm,30-39,0.9,Male,0.9,Indian,0.9
10960,Facellm,0-2,0.0,Female,0.0,White,0.0
10961,Facellm,30-39,0.9,Male,0.9,Asian,0.9
10962,Facellm,10-19,0.9,Female,0.9,White,0.9
10963,Facellm,10-19,0.9,Female,0.9,Asian,0.9
10964,Facellm,20-29,0.9,Male,0.9,Asian,0.9
10965,Facellm,10-19,0.9,Female,0.9,White,0.9
10966,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10967,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10968,Facellm,30-39,0.9,Female,0.9,Asian,0.9
10969,Facellm,20-29,0.8,Male,0.8,Asian,0.8
1097,Facellm,10-19,0.9,Male,0.9,White,0.9
10970,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10971,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10972,Facellm,30-39,0.8,Male,0.8,Black,0.8
10973,Facellm,10-19,0.5,Female,0.5,Asian,0.5
10974,Facellm,10-19,0.9,Female,0.9,White,0.9
10975,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10976,Facellm,10-19,1.0,Female,0.0,Indian,1.0
10977,Facellm,30-39,0.8,Female,0.8,Indian,0.8
10978,Facellm,30-39,0.9,Female,0.9,White,0.9
10979,Facellm,10-19,0.8,Female,0.8,Black,0.8
1098,Facellm,10-19,0.8,Female,0.8,Asian,0.8
10980,Facellm,20-29,0.8,Male,0.8,Middle Eastern,0.8
10981,Facellm,30-39,0.9,Male,0.9,White,0.9
10982,Facellm,10-19,0.0,Female,0.0,Black,0.0
10983,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10984,Facellm,30-39,0.8,Male,0.8,Black,0.8
10985,Facellm,10-19,0.5,Female,0.5,Asian,0.5
10986,Facellm,10-19,0.8,Female,0.8,Black,0.8
10987,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10988,Facellm,10-19,0.9,Male,0.9,Asian,0.9
10989,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
1099,Facellm,10-19,0.9,Male,0.9,White,0.9
10990,Facellm,10-19,0.8,Female,0.8,Black,0.8
10991,Facellm,10-19,0.9,Female,0.9,White,0.9
10992,Facellm,30-39,0.9,Female,0.9,White,0.9
10993,Facellm,30-39,0.9,Male,0.9,White,0.9
10994,Facellm,30-39,0.8,Male,0.8,Asian,0.8
10995,Facellm,10-19,0.9,Female,0.9,White,0.9
10996,Facellm,10-19,0.8,Female,0.8,White,0.8
10997,Facellm,30-39,0.9,Female,0.9,White,0.9
10998,Facellm,30-39,0.9,Male,0.9,White,0.9
10999,Facellm,10-19,0.9,Male,0.9,White,0.9
11,Facellm,30-39,0.9,Male,0.9,Asian,0.9
110,Facellm,10-19,0.9,Male,0.9,White,0.9
1100,Facellm,10-19,0.9,Female,0.9,White,0.9
11000,Facellm,10-19,0.9,Female,0.9,White,0.9
11001,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11002,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11003,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11004,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11005,Facellm,10-19,0.8,Male,0.8,Black,0.8
11007,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11008,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11009,Facellm,30-39,0.9,Female,0.9,White,0.9
1101,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11010,Facellm,10-19,0.8,Female,0.8,Black,0.8
11011,Facellm,10-19,0.9,Male,0.9,White,0.9
11012,Facellm,30-39,0.8,Male,0.8,Black,0.8
11013,Facellm,30-39,0.8,Female,0.8,White,0.8
11014,Facellm,30-39,0.9,Female,0.9,White,0.9
11015,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11016,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11017,Facellm,30-39,0.9,Male,0.9,White,0.9
11018,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
11019,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
1102,Facellm,10-19,0.9,Female,0.9,White,0.9
11020,Facellm,10-19,0.8,Female,0.8,Black,0.8
11021,Facellm,30-39,0.9,Female,0.9,White,0.9
11022,Facellm,20-29,0.9,Male,0.9,Asian,0.9
11023,Facellm,30-39,0.9,Female,0.9,White,0.9
11024,Facellm,30-39,0.9,Male,0.9,White,0.9
11025,Facellm,30-39,0.8,Male,0.8,Black,0.8
11026,Facellm,10-19,0.9,Male,0.9,White,0.9
11027,Facellm,30-39,0.9,Male,0.9,White,0.9
11028,Facellm,30-39,0.9,Female,0.9,White,0.9
11029,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1103,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11030,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11031,Facellm,30-39,0.9,Female,0.9,White,0.9
11032,Facellm,30-39,0.9,Female,0.9,White,0.9
11033,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11034,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11035,Facellm,10-19,0.8,Female,0.8,Black,0.8
11036,Facellm,0-2,0.8,Female,0.8,Asian,0.8
11037,Facellm,30-39,0.8,Male,0.8,Black,0.8
11038,Facellm,10-19,0.9,Female,0.9,White,0.9
11039,Facellm,10-19,0.9,Female,0.9,Asian,0.9
1104,Facellm,10-19,0.9,Male,0.9,White,0.9
11040,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11041,Facellm,0-2,0.9,Female,0.9,White,0.9
11042,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11043,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11044,Facellm,30-39,0.9,Male,0.9,White,0.9
11045,Facellm,30-39,0.9,Female,0.9,Black,0.9
11046,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11047,Facellm,10-19,0.9,Male,0.9,White,0.9
11048,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11049,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1105,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11050,Facellm,10-19,0.9,Female,0.9,White,0.9
11051,Facellm,10-19,0.8,Female,0.8,Black,0.8
11052,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11053,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11054,Facellm,30-39,0.8,Female,0.8,Black,0.8
11055,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11056,Facellm,10-19,0.9,Male,0.9,White,0.9
11057,Facellm,30-39,0.8,Male,0.8,Black,0.8
11058,Facellm,30-39,0.8,Male,0.8,Black,0.8
11059,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
1106,Facellm,10-19,0.9,Female,0.9,White,0.9
11060,Facellm,0-2,0.0,Female,0.0,Indian,1.0
11061,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11062,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
11063,Facellm,10-19,0.9,Female,0.9,Black,0.9
11064,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11065,Facellm,30-39,0.9,Male,0.9,Black,0.9
11066,Facellm,30-39,0.8,Male,0.8,White,0.8
11067,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11068,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11069,Facellm,70+,0.9,Male,0.9,Indian,0.9
1107,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11070,Facellm,10-19,0.9,Male,0.9,Black,0.9
11071,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11072,Facellm,30-39,0.9,Male,0.9,White,0.9
11073,Facellm,10-19,0.9,Male,0.9,White,0.9
11074,Facellm,30-39,0.8,Female,0.8,Black,0.8
11075,Facellm,30-39,0.9,Female,0.9,White,0.9
11076,Facellm,30-39,0.9,Male,0.9,White,0.9
11077,Facellm,60-69,0.9,Male,0.9,Asian,0.9
11078,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11079,Facellm,10-19,0.8,Female,0.8,Indian,0.8
1108,Facellm,10-19,0.8,Female,0.8,White,0.8
11080,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11081,Facellm,10-19,0.8,Female,0.8,Black,0.8
11082,Facellm,10-19,0.9,Female,0.9,White,0.9
11083,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11084,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11085,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11086,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11087,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11088,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11089,Facellm,10-19,0.9,Male,0.9,White,0.9
1109,Facellm,10-19,0.9,Female,0.9,White,0.9
11090,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11091,Facellm,30-39,0.9,Male,0.9,White,0.9
11092,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11093,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11094,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11095,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11096,Facellm,30-39,0.8,Male,0.8,Black,0.8
11097,Facellm,30-39,0.9,Male,0.9,White,0.9
11098,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11099,Facellm,10-19,0.9,Male,0.9,White,0.9
111,Facellm,30-39,0.8,Female,0.8,Indian,0.8
1110,Facellm,30-39,0.8,Female,0.8,White,0.8
11100,Facellm,10-19,0.8,Female,0.8,Black,0.8
11101,Facellm,10-19,0.9,Male,0.9,Black,0.9
11102,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11103,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11104,Facellm,30-39,0.9,Male,0.9,Black,0.9
11105,Facellm,30-39,0.9,Male,0.9,White,0.9
11106,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11107,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11108,Facellm,30-39,0.9,Male,0.9,White,0.9
11109,Facellm,10-19,0.9,Female,0.9,White,0.9
1111,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11110,Facellm,30-39,0.9,Male,0.9,White,0.9
11111,Facellm,0-2,0.5,Female,0.5,Black,0.5
11112,Facellm,10-19,0.9,Female,0.9,White,0.9
11113,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11114,Facellm,30-39,0.9,Female,0.9,White,0.9
11115,Facellm,60-69,0.9,Male,0.9,Middle Eastern,0.9
11116,Facellm,30-39,0.9,Male,0.9,White,0.9
11117,Facellm,30-39,0.8,Male,0.8,Black,0.8
11118,Facellm,10-19,0.8,Female,0.8,Black,0.8
11119,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1112,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11120,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11121,Facellm,50-59,0.8,Female,0.8,White,0.8
11122,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11123,Facellm,10-19,0.9,Male,0.9,White,0.9
11124,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11125,Facellm,30-39,0.8,Male,0.8,Black,0.8
11126,Facellm,60-69,1.0,Female,0.0,Asian,1.0
11127,Facellm,60-69,0.9,Male,0.9,White,0.9
11128,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11129,Facellm,10-19,0.8,Male,0.8,Middle Eastern,0.8
1113,Facellm,10-19,0.5,Female,0.5,Black,0.5
11130,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11131,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11132,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11133,Facellm,10-19,0.9,Female,0.9,White,0.9
11134,Facellm,10-19,0.9,Female,0.9,White,0.9
11135,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11136,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11137,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11138,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11139,Facellm,30-39,0.9,Male,0.9,White,0.9
1114,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11140,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11141,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11142,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11143,Facellm,30-39,0.8,Male,0.8,White,0.8
11144,Facellm,10-19,0.9,Male,0.9,White,0.9
11145,Facellm,30-39,0.9,Male,0.9,White,0.9
11146,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11147,Facellm,10-19,0.9,Female,0.9,White,0.9
11148,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11149,Facellm,10-19,0.9,Female,0.9,White,0.9
1115,Facellm,30-39,0.9,Female,0.9,White,0.9
11150,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
11151,Facellm,10-19,0.9,Female,0.9,White,0.9
11152,Facellm,30-39,0.9,Male,0.9,Black,0.9
11153,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
11154,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11155,Facellm,30-39,0.9,Male,0.9,White,0.9
11156,Facellm,10-19,0.9,Male,0.9,Black,0.9
11157,Facellm,30-39,0.9,Female,0.9,White,0.9
11158,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11159,Facellm,10-19,0.9,Male,0.9,White,0.9
1116,Facellm,10-19,0.9,Male,0.9,White,0.9
11160,Facellm,10-19,0.9,Female,0.9,White,0.9
11161,Facellm,10-19,0.8,Male,0.8,Middle Eastern,0.8
11162,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11163,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11164,Facellm,10-19,0.5,Female,0.5,Black,0.5
11165,Facellm,10-19,0.8,Female,0.8,White,0.8
11166,Facellm,30-39,0.9,Male,0.9,White,0.9
11167,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11168,Facellm,30-39,0.9,Male,0.9,White,0.9
11169,Facellm,10-19,0.8,Female,0.8,Black,0.8
1117,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11170,Facellm,30-39,0.8,Male,0.8,Black,0.8
11171,Facellm,10-19,0.9,Male,0.9,White,0.9
11172,Facellm,10-19,0.8,Female,0.8,Black,0.8
11173,Facellm,20-29,0.9,Male,0.9,Asian,0.9
11174,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
11175,Facellm,10-19,0.9,Female,0.9,White,0.9
11176,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11177,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11178,Facellm,10-19,0.5,Female,0.5,Black,0.5
11179,Facellm,30-39,0.8,Female,0.8,Black,0.8
1118,Facellm,30-39,0.8,Female,0.8,Black,0.8
11180,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11181,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11182,Facellm,30-39,0.9,Male,0.9,White,0.9
11183,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11184,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11185,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11186,Facellm,30-39,0.9,Female,0.9,White,0.9
11187,Facellm,10-19,0.9,Female,0.9,White,0.9
11188,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11189,Facellm,30-39,0.9,Female,0.9,White,0.9
1119,Facellm,10-19,0.8,Female,0.8,White,0.8
11190,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11191,Facellm,10-19,0.9,Female,0.9,White,0.9
11192,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11193,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11194,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11195,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
11196,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11197,Facellm,10-19,0.9,Male,0.9,White,0.9
11198,Facellm,30-39,0.9,Male,0.9,White,0.9
11199,Facellm,10-19,0.8,Female,0.8,White,0.8
112,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
1120,Facellm,10-19,0.9,Male,0.9,White,0.9
11200,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
11201,Facellm,30-39,0.9,Male,0.9,White,0.9
11202,Facellm,10-19,0.9,Female,0.9,Black,0.9
11203,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11204,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11205,Facellm,30-39,0.9,Female,0.9,White,0.9
11206,Facellm,30-39,0.9,Male,0.9,White,0.9
11207,Facellm,30-39,0.9,Female,0.9,Indian,0.9
11208,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
11209,Facellm,10-19,0.9,Male,0.9,White,0.9
1121,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11210,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11211,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11212,Facellm,10-19,0.9,Male,0.9,White,0.9
11213,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11214,Facellm,30-39,0.8,Male,0.8,Black,0.8
11215,Facellm,10-19,0.9,Female,0.9,White,0.9
11216,Facellm,60-69,0.9,Male,0.9,Black,0.9
11217,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11218,Facellm,30-39,0.8,Male,0.8,Black,0.8
11219,Facellm,10-19,1.0,Female,0.0,Indian,1.0
1122,Facellm,10-19,0.9,Female,0.9,White,0.9
11220,Facellm,30-39,0.9,Male,0.9,Black,0.9
11221,Facellm,10-19,0.9,Male,0.9,Black,0.9
11222,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11223,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11224,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11225,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11226,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11227,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11228,Facellm,30-39,0.9,Female,0.9,White,0.9
11229,Facellm,30-39,0.9,Female,0.9,White,0.9
1123,Facellm,10-19,0.9,Male,0.9,White,0.9
11230,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11231,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11232,Facellm,70+,0.9,Female,0.9,White,0.9
11233,Facellm,30-39,0.8,Female,0.8,Black,0.8
11234,Facellm,10-19,0.8,Female,0.8,Black,0.8
